Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230201;20230228; P4 1601; FANECAS                       ;20; GUIPUZCOA           ;12605;2,5;2,5;2,25
20230201;20230228; P4 1601; FANECAS                       ;36; PONTEVEDRA          ;1964;2,5;2,5;2,25
20230201;20230228; P4 1702; GALLO GRANDE                  ;15; LA CORUÑA           ;7858;13,39;18;10
20230201;20230228; P4 1702; GALLO GRANDE                  ;20; GUIPUZCOA           ;18244;13,48;18;10
20230201;20230228; P4 1702; GALLO GRANDE                  ;27; LUGO                ;34;14;16;11
20230201;20230228; P4 1702; GALLO GRANDE                  ;33; ASTURIAS            ;886;13,5;18;12
20230201;20230228; P4 1702; GALLO GRANDE                  ;36; PONTEVEDRA          ;20423;13,48;18;10
20230201;20230228; P4 1702; GALLO GRANDE                  ;43; TARRAGONA           ;13;12;14;10
20230201;20230228; P4 1702; GALLO GRANDE                  ;63; GRAN BRETAÑA        ;890;15;17;14
20230201;20230228; P4 1702; GALLO GRANDE                  ;67; IRLANDA             ;32224;13,61;18;11
20230201;20230228; P4 1702; GALLO GRANDE                  ;70; DINAMARCA           ;2091;12,5;15;11
20230201;20230228; P4 1703; GALLO MEDIANO                 ;15; LA CORUÑA           ;7858;6,23;8,5;4
20230201;20230228; P4 1703; GALLO MEDIANO                 ;20; GUIPUZCOA           ;18244;6,21;8,5;4
20230201;20230228; P4 1703; GALLO MEDIANO                 ;27; LUGO                ;34;6;7,5;6
20230201;20230228; P4 1703; GALLO MEDIANO                 ;33; ASTURIAS            ;886;6;7,8;5
20230201;20230228; P4 1703; GALLO MEDIANO                 ;36; PONTEVEDRA          ;20423;6,23;8,5;4
20230201;20230228; P4 1703; GALLO MEDIANO                 ;43; TARRAGONA           ;13;6;6;6
20230201;20230228; P4 1703; GALLO MEDIANO                 ;63; GRAN BRETAÑA        ;890;6;6;5,5
20230201;20230228; P4 1703; GALLO MEDIANO                 ;67; IRLANDA             ;32224;6,14;7,8;4
20230201;20230228; P4 1703; GALLO MEDIANO                 ;70; DINAMARCA           ;2091;6;6,9;6
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;15; LA CORUÑA           ;15593;4,25;5;3
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;20; GUIPUZCOA           ;35573;4,23;5;3
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;27; LUGO                ;68;4,5;5;3,5
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;33; ASTURIAS            ;1770;4;5;3
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;36; PONTEVEDRA          ;39687;4,23;5;3
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;43; TARRAGONA           ;26;4;4,5;4
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;63; GRAN BRETAÑA        ;1780;4,5;5;4
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;67; IRLANDA             ;57807;4,25;5;3
20230201;20230228; P4 1704; GALLO PEQUEÑO                 ;70; DINAMARCA           ;4182;4,25;5;3,5
20230201;20230228; P4 1801; HUEVAS                        ;15; LA CORUÑA           ;965;8,5;9,75;5,5
20230201;20230228; P4 1801; HUEVAS                        ;20; GUIPUZCOA           ;3413;8,5;9,75;5,5
20230201;20230228; P4 1801; HUEVAS                        ;36; PONTEVEDRA          ;101;8,5;9,75;5,5
20230201;20230228; P4 1903; JUREL MEDIANO                 ;12; CASTELLON           ;100;2,5;6;2
20230201;20230228; P4 1903; JUREL MEDIANO                 ;15; LA CORUÑA           ;160;2,48;6;2
20230201;20230228; P4 1903; JUREL MEDIANO                 ;20; GUIPUZCOA           ;1514;2,46;6;2
20230201;20230228; P4 1903; JUREL MEDIANO                 ;30; MURCIA              ;195;2,5;6;2
20230201;20230228; P4 1903; JUREL MEDIANO                 ;36; PONTEVEDRA          ;58;2,5;6;2
20230201;20230228; P4 1903; JUREL MEDIANO                 ;69; PORTUGAL            ;18;2,5;6;2
20230201;20230228; P4 1904; JUREL PEQUEÑO                 ;12; CASTELLON           ;567;2,5;2,5;2,5
20230201;20230228; P4 1904; JUREL PEQUEÑO                 ;15; LA CORUÑA           ;880;2,5;2,5;2,5
20230201;20230228; P4 1904; JUREL PEQUEÑO                 ;20; GUIPUZCOA           ;8586;2,5;2,5;2,5
20230201;20230228; P4 1904; JUREL PEQUEÑO                 ;30; MURCIA              ;1105;2,5;2,5;2,5
20230201;20230228; P4 1904; JUREL PEQUEÑO                 ;36; PONTEVEDRA          ;327;2,5;2,5;2,5
20230201;20230228; P4 1904; JUREL PEQUEÑO                 ;69; PORTUGAL            ;105;2,5;2,5;2,5
20230201;20230228; P4 2002; LENGUADO GRANDE               ;8; BARCELONA           ;60;22;24;19
20230201;20230228; P4 2002; LENGUADO GRANDE               ;11; CADIZ               ;646;23;26;18,5
20230201;20230228; P4 2002; LENGUADO GRANDE               ;12; CASTELLON           ;5;22;24;19
20230201;20230228; P4 2002; LENGUADO GRANDE               ;15; LA CORUÑA           ;1037;22,68;28;18,5
20230201;20230228; P4 2002; LENGUADO GRANDE               ;20; GUIPUZCOA           ;2890;22,69;28;18,5
20230201;20230228; P4 2002; LENGUADO GRANDE               ;21; HUELVA              ;2758;22,64;26;18,5
20230201;20230228; P4 2002; LENGUADO GRANDE               ;36; PONTEVEDRA          ;458;23;25;19
20230201;20230228; P4 2002; LENGUADO GRANDE               ;69; PORTUGAL            ;754;22,5;26;18,5
20230201;20230228; P4 2002; LENGUADO GRANDE               ;70; DINAMARCA           ;678;22;26;18,5
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;8; BARCELONA           ;100;21;22;18,5
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;11; CADIZ               ;1075;21;24;18
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;12; CASTELLON           ;8;21;22;18,5
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;15; LA CORUÑA           ;1734;20,95;24;17
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;20; GUIPUZCOA           ;4816;20,92;24;17
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;21; HUELVA              ;4598;21;24;18
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;36; PONTEVEDRA          ;762;21;24;18
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;69; PORTUGAL            ;1258;21;24;18
20230201;20230228; P4 2003; LENGUADO MEDIANO              ;70; DINAMARCA           ;1130;21;21,5;18,5
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;8; BARCELONA           ;40;14;16;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;11; CADIZ               ;429;14;19;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;12; CASTELLON           ;3;14;16;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;15; LA CORUÑA           ;695;14;19;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;20; GUIPUZCOA           ;1927;14;19;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;21; HUELVA              ;1839;14;19;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;36; PONTEVEDRA          ;305;14;16;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;69; PORTUGAL            ;503;14;19;10
20230201;20230228; P4 2004; LENGUADO PEQUEÑO              ;70; DINAMARCA           ;452;14;19;12
20230201;20230228; P4 2101; LIBA                          ;15; LA CORUÑA           ;18;2;2,5;2
20230201;20230228; P4 2101; LIBA                          ;20; GUIPUZCOA           ;1185;2;2,5;2
20230201;20230228; P4 2101; LIBA                          ;36; PONTEVEDRA          ;185;2;2,5;2
20230201;20230228; P4 2501; MARRAJOS                      ;20; GUIPUZCOA           ;200;5,5;7;4
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;15; LA CORUÑA           ;16777;16,32;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;20; GUIPUZCOA           ;132250;16,37;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;27; LUGO                ;15856;16,64;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;33; ASTURIAS            ;12665;16,37;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;36; PONTEVEDRA          ;55377;16,32;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;39; CANTABRIA           ;2018;15;22;5,5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;43; TARRAGONA           ;130;17;22;7,8
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;48; VIZCAYA             ;108;17;23;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;60; FRANCIA             ;16778;16,35;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;63; GRAN BRETAÑA        ;667;16;21;5,5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;67; IRLANDA             ;21327;16,38;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;69; PORTUGAL            ;260;16,5;21;7,5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;70; DINAMARCA           ;21504;16,43;24;5
20230201;20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;92; CHILE               ;18998;16,51;24;5
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;15; LA CORUÑA           ;24521;9,93;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;20; GUIPUZCOA           ;193290;9,94;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;27; LUGO                ;23176;9,79;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;33; ASTURIAS            ;18510;9,92;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;36; PONTEVEDRA          ;80934;9,89;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;39; CANTABRIA           ;2949;10;16;4
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;43; TARRAGONA           ;190;9,5;19;6
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;48; VIZCAYA             ;156;8,67;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;60; FRANCIA             ;24521;9,97;19;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;63; GRAN BRETAÑA        ;974;10;16;5
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;67; IRLANDA             ;31168;10,15;17,5;3
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;69; PORTUGAL            ;380;9;19;6
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;70; DINAMARCA           ;31430;10,33;17,5;4
20230201;20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;92; CHILE               ;27765;9,95;19;4
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;15; LA CORUÑA           ;6454;24,58;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;20; GUIPUZCOA           ;50865;24,64;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;27; LUGO                ;6098;24,29;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;33; ASTURIAS            ;4870;24,8;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;36; PONTEVEDRA          ;21300;24,43;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;39; CANTABRIA           ;776;25,2;28;14
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;43; TARRAGONA           ;50;25;27;14
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;48; VIZCAYA             ;42;23,67;28;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;60; FRANCIA             ;6453;25,08;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;63; GRAN BRETAÑA        ;256;22;24;14
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;67; IRLANDA             ;8202;24,95;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;69; PORTUGAL            ;100;23;25;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;70; DINAMARCA           ;8271;25;33;12
20230201;20230228; P4 2603; MERLUZA PINCHO +5 KG.         ;92; CHILE               ;7307;24,55;33;12
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;15; LA CORUÑA           ;10327;15,13;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;20; GUIPUZCOA           ;81382;15,15;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;27; LUGO                ;9756;14,94;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;33; ASTURIAS            ;7792;15,08;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;36; PONTEVEDRA          ;34079;15,09;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;39; CANTABRIA           ;1242;16;18;7
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;43; TARRAGONA           ;80;15;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;48; VIZCAYA             ;66;13;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;60; FRANCIA             ;10324;15,15;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;63; GRAN BRETAÑA        ;410;15;16;7
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;67; IRLANDA             ;13124;15,04;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;69; PORTUGAL            ;160;14,5;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;70; DINAMARCA           ;13233;15,5;18,5;6
20230201;20230228; P4 2604; MERLUZA GRAN SOL +5 KG.       ;92; CHILE               ;11691;15,27;18,5;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;15; LA CORUÑA           ;6454;8,5;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;20; GUIPUZCOA           ;50865;8,5;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;27; LUGO                ;6098;8,44;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;33; ASTURIAS            ;4870;8,51;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;36; PONTEVEDRA          ;21300;8,48;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;39; CANTABRIA           ;776;8,7;11;7
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;43; TARRAGONA           ;50;8,5;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;48; VIZCAYA             ;42;8;10;7
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;60; FRANCIA             ;6453;8,53;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;63; GRAN BRETAÑA        ;256;8,5;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;67; IRLANDA             ;8202;8,58;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;69; PORTUGAL            ;100;8;10;7
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;70; DINAMARCA           ;8271;8,63;11;6
20230201;20230228; P4 2605; MERLUZA DE CHILE              ;92; CHILE               ;7307;8,48;11;6
20230201;20230228; P4 2801; PALOMETA-JAPUTA               ;11; CADIZ               ;4016;4,5;5;4
20230201;20230228; P4 2801; PALOMETA-JAPUTA               ;15; LA CORUÑA           ;1248;4,5;5;4
20230201;20230228; P4 2801; PALOMETA-JAPUTA               ;20; GUIPUZCOA           ;1836;4,5;5;4
20230201;20230228; P4 2801; PALOMETA-JAPUTA               ;36; PONTEVEDRA          ;1227;4,5;5;4
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;11; CADIZ               ;256;8;12,5;4,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;15; LA CORUÑA           ;19081;8,68;15;3,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;20; GUIPUZCOA           ;40492;8,58;15;3,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;21; HUELVA              ;390;10;13;4,8
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;27; LUGO                ;302;9;13;3,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;30; MURCIA              ;372;7,2;15;4,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;33; ASTURIAS            ;5864;8,73;15;3,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;36; PONTEVEDRA          ;19271;8,6;15;3,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;39; CANTABRIA           ;3559;8,45;15;3,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;62; ITALIA              ;2202;7,6;15;4,5
20230201;20230228; P4 3001; PESCADILLA PINCHO +1 KG.      ;93; CANADA              ;15888;8,79;15;3,5
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;11; CADIZ               ;60;3,5;7;2,5
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;15; LA CORUÑA           ;4452;3,89;7;2
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;20; GUIPUZCOA           ;9448;3,9;7;2
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;21; HUELVA              ;91;4;7;2,5
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;27; LUGO                ;70;3,75;6;2,5
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;30; MURCIA              ;87;3,5;6,6;2,5
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;33; ASTURIAS            ;1371;3,71;7;2
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;36; PONTEVEDRA          ;4496;3,9;7;2
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;39; CANTABRIA           ;831;3,71;7;2
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;62; ITALIA              ;514;3,5;6,6;2,5
20230201;20230228; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;93; CANADA              ;3709;3,9;7;2
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;11; CADIZ               ;60;5;5,5;3,5
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;15; LA CORUÑA           ;4452;5,13;9,5;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;20; GUIPUZCOA           ;9448;5,18;9,5;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;21; HUELVA              ;91;6;6,6;6
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;27; LUGO                ;70;4,75;9,5;4
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;30; MURCIA              ;87;5;6;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;33; ASTURIAS            ;1371;4,97;9,5;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;36; PONTEVEDRA          ;4496;5,18;9,5;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;39; CANTABRIA           ;831;4,96;9,5;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;62; ITALIA              ;514;4,75;6;3
20230201;20230228; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;93; CANADA              ;3709;5,17;9,5;3
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;11; CADIZ               ;298;3,4;5,5;2,8
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;15; LA CORUÑA           ;22261;4,09;8,5;2,5
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;20; GUIPUZCOA           ;47237;4,05;8,5;2,5
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;21; HUELVA              ;455;3,6;5,5;3
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;27; LUGO                ;352;4,75;7;3
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;30; MURCIA              ;434;3,5;5,5;2,8
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;33; ASTURIAS            ;6842;3,88;7;2,5
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;36; PONTEVEDRA          ;22485;4;8,5;2,5
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;39; CANTABRIA           ;4151;3,83;7;2,5
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;62; ITALIA              ;2569;3,5;5,5;2,8
20230201;20230228; P4 3004; PESCADILLA G.SOL DE +1 KG     ;93; CANADA              ;18536;4,23;8,5;2,5
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;11; CADIZ               ;94;9,5;14;4,5
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;15; LA CORUÑA           ;6998;7,4;17;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;20; GUIPUZCOA           ;14848;7,37;17;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;21; HUELVA              ;143;9,5;16,5;4,5
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;27; LUGO                ;111;6,65;15;4,2
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;30; MURCIA              ;136;7;11;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;33; ASTURIAS            ;2150;7,37;17;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;36; PONTEVEDRA          ;7066;7,37;17;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;39; CANTABRIA           ;1305;7,38;16,5;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;62; ITALIA              ;807;8;14;4
20230201;20230228; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;93; CANADA              ;5825;7,02;17;4
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;11; CADIZ               ;85;3,5;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;15; LA CORUÑA           ;6366;3,54;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;20; GUIPUZCOA           ;13497;3,55;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;21; HUELVA              ;130;4;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;27; LUGO                ;101;3,25;4,5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;30; MURCIA              ;124;3;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;33; ASTURIAS            ;1953;3,41;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;36; PONTEVEDRA          ;6424;3,55;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;39; CANTABRIA           ;1187;3,38;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;62; ITALIA              ;734;3,25;5;3
20230201;20230228; P4 3012; PESCADILLA NEGRA PELONA       ;93; CANADA              ;5295;3,47;5;3
20230201;20230228; P4 3101; PEZ ESPADA                    ;8; BARCELONA           ;70;20;24;16
20230201;20230228; P4 3101; PEZ ESPADA                    ;11; CADIZ               ;1052;22;26;14
20230201;20230228; P4 3101; PEZ ESPADA                    ;15; LA CORUÑA           ;23348;20,45;26;14
20230201;20230228; P4 3101; PEZ ESPADA                    ;20; GUIPUZCOA           ;14246;20,91;26;14
20230201;20230228; P4 3101; PEZ ESPADA                    ;21; HUELVA              ;3874;20,67;26;14
20230201;20230228; P4 3101; PEZ ESPADA                    ;33; ASTURIAS            ;521;22;26;14
20230201;20230228; P4 3101; PEZ ESPADA                    ;36; PONTEVEDRA          ;10253;20,6;26;14
20230201;20230228; P4 3101; PEZ ESPADA                    ;67; IRLANDA             ;1252;22;26;14
20230201;20230228; P4 3201; COCOCHAS DE MERLUZA           ;15; LA CORUÑA           ;329;56;65;48
20230201;20230228; P4 3201; COCOCHAS DE MERLUZA           ;20; GUIPUZCOA           ;3812;56;65;48
20230201;20230228; P4 3201; COCOCHAS DE MERLUZA           ;36; PONTEVEDRA          ;93;56;65;48
20230201;20230228; P4 3202; COCOCHAS DE BACALAO           ;15; LA CORUÑA           ;658;16,5;17,8;15,5
20230201;20230228; P4 3202; COCOCHAS DE BACALAO           ;20; GUIPUZCOA           ;7620;16,5;17,8;15,5
20230201;20230228; P4 3202; COCOCHAS DE BACALAO           ;36; PONTEVEDRA          ;186;16,5;17,8;15,5
20230201;20230228; P4 3203; COCOCHA DE RAPE               ;15; LA CORUÑA           ;112;17,8;18;17,8
20230201;20230228; P4 3203; COCOCHA DE RAPE               ;20; GUIPUZCOA           ;1269;17,8;18;17,8
20230201;20230228; P4 3203; COCOCHA DE RAPE               ;36; PONTEVEDRA          ;31;17,8;18;17,8
20230201;20230228; P4 3301; PULPO GRANDE                  ;11; CADIZ               ;580;15;16;14
20230201;20230228; P4 3301; PULPO GRANDE                  ;15; LA CORUÑA           ;1131;15;16;14
20230201;20230228; P4 3301; PULPO GRANDE                  ;20; GUIPUZCOA           ;1443;15;16;14
20230201;20230228; P4 3301; PULPO GRANDE                  ;21; HUELVA              ;953;15;16;14
20230201;20230228; P4 3301; PULPO GRANDE                  ;36; PONTEVEDRA          ;279;15;16;14
20230201;20230228; P4 3301; PULPO GRANDE                  ;46; VALENCIA            ;63;15;16;14
20230201;20230228; P4 3302; PULPO COCIDO                  ;11; CADIZ               ;1064;27;30;22
20230201;20230228; P4 3302; PULPO COCIDO                  ;15; LA CORUÑA           ;2070;27;30;22
20230201;20230228; P4 3302; PULPO COCIDO                  ;20; GUIPUZCOA           ;2644;27;30;22
20230201;20230228; P4 3302; PULPO COCIDO                  ;21; HUELVA              ;1747;27;30;22
20230201;20230228; P4 3302; PULPO COCIDO                  ;36; PONTEVEDRA          ;510;27;30;22
20230201;20230228; P4 3302; PULPO COCIDO                  ;46; VALENCIA            ;115;27;30;22
20230201;20230228; P4 3303; PULPO MEDIANO                 ;11; CADIZ               ;193;11,5;12;11
20230201;20230228; P4 3303; PULPO MEDIANO                 ;15; LA CORUÑA           ;374;11,5;12;11
20230201;20230228; P4 3303; PULPO MEDIANO                 ;20; GUIPUZCOA           ;480;11,5;12;11
20230201;20230228; P4 3303; PULPO MEDIANO                 ;21; HUELVA              ;317;11,5;12;11
20230201;20230228; P4 3303; PULPO MEDIANO                 ;36; PONTEVEDRA          ;93;11,5;12;11
20230201;20230228; P4 3303; PULPO MEDIANO                 ;46; VALENCIA            ;21;11,5;12;11
20230201;20230228; P4 3304; PULPO PEQUEÑO                 ;11; CADIZ               ;97;10;10;8
20230201;20230228; P4 3304; PULPO PEQUEÑO                 ;15; LA CORUÑA           ;185;10;10;8
20230201;20230228; P4 3304; PULPO PEQUEÑO                 ;20; GUIPUZCOA           ;241;10;10;8
